date,item,qty
2023-06-09,Classic New York Cheesecake,17
2023-06-09,Green Detox Smoothie,21
2023-06-09,Cold Brew Coffee,9
2023-06-10,Crispy Vegetable Spring Rolls,24
2023-06-10,Truffle Parmesan Fries,2
2023-06-10,Spicy Buffalo Wings,10
2023-06-10,Grilled Salmon Quinoa Bowl,23
2023-06-10,Beyond Meat Vegan Burger,20
2023-06-10,Chicken Tikka Masala,24
2023-06-10,Vegan Chocolate Mousse,0
2023-06-10,Classic New York Cheesecake,3
2023-06-10,Green Detox Smoothie,4
2023-06-10,Cold Brew Coffee,3
2023-06-11,Crispy Vegetable Spring Rolls,18
2023-06-11,Truffle Parmesan Fries,4
2023-06-11,Spicy Buffalo Wings,21
2023-06-11,Grilled Salmon Quinoa Bowl,0
2023-06-11,Beyond Meat Vegan Burger,0
2023-06-11,Chicken Tikka Masala,22
2023-06-11,Vegan Chocolate Mousse,25
2023-06-11,Classic New York Cheesecake,19
2023-06-11,Green Detox Smoothie,14
2023-06-11,Cold Brew Coffee,13
2023-06-12,Crispy Vegetable Spring Rolls,4
2023-06-12,Truffle Parmesan Fries,23
2023-06-12,Spicy Buffalo Wings,19
2023-06-12,Grilled Salmon Quinoa Bowl,16
2023-06-12,Beyond Meat Vegan Burger,20
2023-06-12,Chicken Tikka Masala,3
2023-06-12,Vegan Chocolate Mousse,0
2023-06-12,Classic New York Cheesecake,5
2023-06-12,Green Detox Smoothie,15
2023-06-12,Cold Brew Coffee,24
2023-06-13,Crispy Vegetable Spring Rolls,5
2023-06-13,Truffle Parmesan Fries,24
2023-06-13,Spicy Buffalo Wings,20
2023-06-13,Grilled Salmon Quinoa Bowl,24
2023-06-13,Beyond Meat Vegan Burger,0
2023-06-13,Chicken Tikka Masala,1
2023-06-13,Vegan Chocolate Mousse,25
2023-06-13,Classic New York Cheesecake,8
2023-06-13,Green Detox Smoothie,21
2023-06-13,Cold Brew Coffee,11
2023-06-14,Crispy Vegetable Spring Rolls,6
2023-06-14,Truffle Parmesan Fries,17
2023-06-14,Spicy Buffalo Wings,0
2023-06-14,Grilled Salmon Quinoa Bowl,25
2023-06-14,Beyond Meat Vegan Burger,22
2023-06-14,Chicken Tikka Masala,19
2023-06-14,Vegan Chocolate Mousse,16
2023-06-14,Classic New York Cheesecake,14
2023-06-14,Green Detox Smoothie,10
2023-06-14,Cold Brew Coffee,25
2023-06-15,Crispy Vegetable Spring Rolls,1
2023-06-15,Truffle Parmesan Fries,23
2023-06-15,Spicy Buffalo Wings,14
2023-06-15,Grilled Salmon Quinoa Bowl,24
2023-06-15,Beyond Meat Vegan Burger,11
2023-06-15,Chicken Tikka Masala,2
2023-06-15,Vegan Chocolate Mousse,2
2023-06-15,Classic New York Cheesecake,6
2023-06-15,Green Detox Smoothie,24
2023-06-15,Cold Brew Coffee,10
2023-06-16,Crispy Vegetable Spring Rolls,2
2023-06-16,Truffle Parmesan Fries,0
2023-06-16,Spicy Buffalo Wings,12
2023-06-16,Grilled Salmon Quinoa Bowl,12
2023-06-16,Beyond Meat Vegan Burger,21
2023-06-16,Chicken Tikka Masala,17
2023-06-16,Vegan Chocolate Mousse,23
2023-06-16,Classic New York Cheesecake,13
2023-06-16,Green Detox Smoothie,17
2023-06-16,Cold Brew Coffee,9
2023-06-17,Crispy Vegetable Spring Rolls,22
2023-06-17,Truffle Parmesan Fries,4
2023-06-17,Spicy Buffalo Wings,4
2023-06-17,Grilled Salmon Quinoa Bowl,21
2023-06-17,Beyond Meat Vegan Burger,18
2023-06-17,Chicken Tikka Masala,17
2023-06-17,Vegan Chocolate Mousse,11
2023-06-17,Classic New York Cheesecake,8
2023-06-17,Green Detox Smoothie,14
2023-06-17,Cold Brew Coffee,20
2023-06-18,Crispy Vegetable Spring Rolls,0
2023-06-18,Truffle Parmesan Fries,25
2023-06-18,Spicy Buffalo Wings,7
2023-06-18,Grilled Salmon Quinoa Bowl,23
2023-06-18,Beyond Meat Vegan Burger,6
2023-06-18,Chicken Tikka Masala,4
2023-06-18,Vegan Chocolate Mousse,1
2023-06-18,Classic New York Cheesecake,14
2023-06-18,Green Detox Smoothie,1
2023-06-18,Cold Brew Coffee,16
2023-06-19,Crispy Vegetable Spring Rolls,20
2023-06-19,Truffle Parmesan Fries,18
2023-06-19,Spicy Buffalo Wings,0
2023-06-19,Grilled Salmon Quinoa Bowl,18
2023-06-19,Beyond Meat Vegan Burger,9
2023-06-19,Chicken Tikka Masala,4
2023-06-19,Vegan Chocolate Mousse,22
2023-06-19,Classic New York Cheesecake,11
2023-06-19,Green Detox Smoothie,25
2023-06-19,Cold Brew Coffee,25
2023-06-20,Crispy Vegetable Spring Rolls,4
2023-06-20,Truffle Parmesan Fries,2
2023-06-20,Spicy Buffalo Wings,17
2023-06-20,Grilled Salmon Quinoa Bowl,5
2023-06-20,Beyond Meat Vegan Burger,11
2023-06-20,Chicken Tikka Masala,13
2023-06-20,Vegan Chocolate Mousse,0
2023-06-20,Classic New York Cheesecake,20
2023-06-20,Green Detox Smoothie,19
2023-06-20,Cold Brew Coffee,5
2023-06-21,Crispy Vegetable Spring Rolls,24
2023-06-21,Truffle Parmesan Fries,7
2023-06-21,Spicy Buffalo Wings,23
2023-06-21,Grilled Salmon Quinoa Bowl,12
2023-06-21,Beyond Meat Vegan Burger,7
2023-06-21,Chicken Tikka Masala,14
2023-06-21,Vegan Chocolate Mousse,23
2023-06-21,Classic New York Cheesecake,20
2023-06-21,Green Detox Smoothie,1
2023-06-21,Cold Brew Coffee,14
2023-06-22,Crispy Vegetable Spring Rolls,4
2023-06-22,Truffle Parmesan Fries,14
2023-06-22,Spicy Buffalo Wings,18
2023-06-22,Grilled Salmon Quinoa Bowl,3
2023-06-22,Beyond Meat Vegan Burger,21
2023-06-22,Chicken Tikka Masala,18
2023-06-22,Vegan Chocolate Mousse,19
2023-06-22,Classic New York Cheesecake,3
2023-06-22,Green Detox Smoothie,25
2023-06-22,Cold Brew Coffee,3
2023-06-23,Crispy Vegetable Spring Rolls,2
2023-06-23,Truffle Parmesan Fries,6
2023-06-23,Spicy Buffalo Wings,23
2023-06-23,Grilled Salmon Quinoa Bowl,24
2023-06-23,Beyond Meat Vegan Burger,16
2023-06-23,Chicken Tikka Masala,22
2023-06-23,Vegan Chocolate Mousse,13
2023-06-23,Classic New York Cheesecake,7
2023-06-23,Green Detox Smoothie,23
2023-06-23,Cold Brew Coffee,15
2023-06-24,Crispy Vegetable Spring Rolls,15
2023-06-24,Truffle Parmesan Fries,3
2023-06-24,Spicy Buffalo Wings,5
2023-06-24,Grilled Salmon Quinoa Bowl,13
2023-06-24,Beyond Meat Vegan Burger,25
2023-06-24,Chicken Tikka Masala,6
2023-06-24,Vegan Chocolate Mousse,2
2023-06-24,Classic New York Cheesecake,8
2023-06-24,Green Detox Smoothie,17
2023-06-24,Cold Brew Coffee,17
2023-06-25,Crispy Vegetable Spring Rolls,14
2023-06-25,Truffle Parmesan Fries,21
2023-06-25,Spicy Buffalo Wings,11
2023-06-25,Grilled Salmon Quinoa Bowl,9
2023-06-25,Beyond Meat Vegan Burger,3
2023-06-25,Chicken Tikka Masala,13
2023-06-25,Vegan Chocolate Mousse,21
2023-06-25,Classic New York Cheesecake,18
2023-06-25,Green Detox Smoothie,12
2023-06-25,Cold Brew Coffee,14
2023-06-26,Crispy Vegetable Spring Rolls,5
2023-06-26,Truffle Parmesan Fries,2
2023-06-26,Spicy Buffalo Wings,24
2023-06-26,Grilled Salmon Quinoa Bowl,9
2023-06-26,Beyond Meat Vegan Burger,19
2023-06-26,Chicken Tikka Masala,22
2023-06-26,Vegan Chocolate Mousse,18
2023-06-26,Classic New York Cheesecake,14
2023-06-26,Green Detox Smoothie,21
2023-06-26,Cold Brew Coffee,15
2023-06-27,Crispy Vegetable Spring Rolls,13
2023-06-27,Truffle Parmesan Fries,10
2023-06-27,Spicy Buffalo Wings,19
2023-06-27,Grilled Salmon Quinoa Bowl,24
2023-06-27,Beyond Meat Vegan Burger,22
2023-06-27,Chicken Tikka Masala,24
2023-06-27,Vegan Chocolate Mousse,14
2023-06-27,Classic New York Cheesecake,21
2023-06-27,Green Detox Smoothie,3
2023-06-27,Cold Brew Coffee,3
2023-06-28,Crispy Vegetable Spring Rolls,21
2023-06-28,Truffle Parmesan Fries,20
2023-06-28,Spicy Buffalo Wings,0
2023-06-28,Grilled Salmon Quinoa Bowl,8
2023-06-28,Beyond Meat Vegan Burger,14
2023-06-28,Chicken Tikka Masala,3
2023-06-28,Vegan Chocolate Mousse,0
2023-06-28,Classic New York Cheesecake,25
2023-06-28,Green Detox Smoothie,6
2023-06-28,Cold Brew Coffee,25
2023-06-29,Crispy Vegetable Spring Rolls,21
2023-06-29,Truffle Parmesan Fries,22
2023-06-29,Spicy Buffalo Wings,2
2023-06-29,Grilled Salmon Quinoa Bowl,14
2023-06-29,Beyond Meat Vegan Burger,0
2023-06-29,Chicken Tikka Masala,0
2023-06-29,Vegan Chocolate Mousse,18
2023-06-29,Classic New York Cheesecake,6
2023-06-29,Green Detox Smoothie,10
2023-06-29,Cold Brew Coffee,20
2023-06-30,Crispy Vegetable Spring Rolls,0
2023-06-30,Truffle Parmesan Fries,5
2023-06-30,Spicy Buffalo Wings,2
2023-06-30,Grilled Salmon Quinoa Bowl,12
2023-06-30,Beyond Meat Vegan Burger,24
2023-06-30,Chicken Tikka Masala,4
2023-06-30,Vegan Chocolate Mousse,15
2023-06-30,Classic New York Cheesecake,3
2023-06-30,Green Detox Smoothie,18
2023-06-30,Cold Brew Coffee,8
2023-07-01,Crispy Vegetable Spring Rolls,18
2023-07-01,Truffle Parmesan Fries,3
2023-07-01,Spicy Buffalo Wings,1
2023-07-01,Grilled Salmon Quinoa Bowl,4
2023-07-01,Beyond Meat Vegan Burger,18
2023-07-01,Chicken Tikka Masala,16
2023-07-01,Vegan Chocolate Mousse,15
2023-07-01,Classic New York Cheesecake,15
2023-07-01,Green Detox Smoothie,14
2023-07-01,Cold Brew Coffee,13
2023-07-02,Crispy Vegetable Spring Rolls,2
2023-07-02,Truffle Parmesan Fries,16
2023-07-02,Spicy Buffalo Wings,14
2023-07-02,Grilled Salmon Quinoa Bowl,20
2023-07-02,Beyond Meat Vegan Burger,6
2023-07-02,Chicken Tikka Masala,25
2023-07-02,Vegan Chocolate Mousse,25
2023-07-02,Classic New York Cheesecake,19
2023-07-02,Green Detox Smoothie,7
2023-07-02,Cold Brew Coffee,6
2023-07-03,Crispy Vegetable Spring Rolls,2
2023-07-03,Truffle Parmesan Fries,16
2023-07-03,Spicy Buffalo Wings,1
2023-07-03,Grilled Salmon Quinoa Bowl,8
2023-07-03,Beyond Meat Vegan Burger,11
2023-07-03,Chicken Tikka Masala,3
2023-07-03,Vegan Chocolate Mousse,18
2023-07-03,Classic New York Cheesecake,8
2023-07-03,Green Detox Smoothie,6
2023-07-03,Cold Brew Coffee,14
2023-07-04,Crispy Vegetable Spring Rolls,20
2023-07-04,Truffle Parmesan Fries,0
2023-07-04,Spicy Buffalo Wings,8
2023-07-04,Grilled Salmon Quinoa Bowl,9
2023-07-04,Beyond Meat Vegan Burger,18
2023-07-04,Chicken Tikka Masala,6
2023-07-04,Vegan Chocolate Mousse,23
2023-07-04,Classic New York Cheesecake,21
2023-07-04,Green Detox Smoothie,24
2023-07-04,Cold Brew Coffee,14
2023-07-05,Crispy Vegetable Spring Rolls,8
2023-07-05,Truffle Parmesan Fries,12
2023-07-05,Spicy Buffalo Wings,7
2023-07-05,Grilled Salmon Quinoa Bowl,25
2023-07-05,Beyond Meat Vegan Burger,7
2023-07-05,Chicken Tikka Masala,6
2023-07-05,Vegan Chocolate Mousse,20
2023-07-05,Classic New York Cheesecake,20
2023-07-05,Green Detox Smoothie,10
2023-07-05,Cold Brew Coffee,10
2023-07-06,Crispy Vegetable Spring Rolls,18
2023-07-06,Truffle Parmesan Fries,1
2023-07-06,Spicy Buffalo Wings,23
2023-07-06,Grilled Salmon Quinoa Bowl,24
2023-07-06,Beyond Meat Vegan Burger,18
2023-07-06,Chicken Tikka Masala,23
2023-07-06,Vegan Chocolate Mousse,6
2023-07-06,Classic New York Cheesecake,6
2023-07-06,Green Detox Smoothie,17
2023-07-06,Cold Brew Coffee,18
2023-07-07,Crispy Vegetable Spring Rolls,11
2023-07-07,Truffle Parmesan Fries,3
2023-07-07,Spicy Buffalo Wings,2
2023-07-07,Grilled Salmon Quinoa Bowl,5
2023-07-07,Beyond Meat Vegan Burger,8
2023-07-07,Chicken Tikka Masala,10
2023-07-07,Vegan Chocolate Mousse,12
2023-07-07,Classic New York Cheesecake,23
2023-07-07,Green Detox Smoothie,24
2023-07-07,Cold Brew Coffee,16
2023-07-08,Crispy Vegetable Spring Rolls,17
2023-07-08,Truffle Parmesan Fries,22
2023-07-08,Spicy Buffalo Wings,5
2023-07-08,Grilled Salmon Quinoa Bowl,23
2023-07-08,Beyond Meat Vegan Burger,9
2023-07-08,Chicken Tikka Masala,25
2023-07-08,Vegan Chocolate Mousse,18
2023-07-08,Classic New York Cheesecake,1
2023-07-08,Green Detox Smoothie,20
2023-07-08,Cold Brew Coffee,20
2023-07-09,Crispy Vegetable Spring Rolls,6
2023-07-09,Truffle Parmesan Fries,6
2023-07-09,Spicy Buffalo Wings,24
2023-07-09,Grilled Salmon Quinoa Bowl,5
2023-07-09,Beyond Meat Vegan Burger,25
2023-07-09,Chicken Tikka Masala,2
2023-07-09,Vegan Chocolate Mousse,15
2023-07-09,Classic New York Cheesecake,16
2023-07-09,Green Detox Smoothie,4
2023-07-09,Cold Brew Coffee,17
2023-07-10,Crispy Vegetable Spring Rolls,14
2023-07-10,Truffle Parmesan Fries,23
2023-07-10,Spicy Buffalo Wings,16
2023-07-10,Grilled Salmon Quinoa Bowl,19
2023-07-10,Beyond Meat Vegan Burger,21
2023-07-10,Chicken Tikka Masala,10
2023-07-10,Vegan Chocolate Mousse,10
2023-07-10,Classic New York Cheesecake,25
2023-07-10,Green Detox Smoothie,14
2023-07-10,Cold Brew Coffee,6
2023-07-11,Crispy Vegetable Spring Rolls,4
2023-07-11,Truffle Parmesan Fries,17
2023-07-11,Spicy Buffalo Wings,0
2023-07-11,Grilled Salmon Quinoa Bowl,3
2023-07-11,Beyond Meat Vegan Burger,14
2023-07-11,Chicken Tikka Masala,21
2023-07-11,Vegan Chocolate Mousse,11
2023-07-11,Classic New York Cheesecake,21
2023-07-11,Green Detox Smoothie,3
2023-07-11,Cold Brew Coffee,3
2023-07-12,Crispy Vegetable Spring Rolls,6
2023-07-12,Truffle Parmesan Fries,3
2023-07-12,Spicy Buffalo Wings,22
2023-07-12,Grilled Salmon Quinoa Bowl,2
2023-07-12,Beyond Meat Vegan Burger,3
2023-07-12,Chicken Tikka Masala,7
2023-07-12,Vegan Chocolate Mousse,20
2023-07-12,Classic New York Cheesecake,21
2023-07-12,Green Detox Smoothie,6
2023-07-12,Cold Brew Coffee,3
2023-07-13,Crispy Vegetable Spring Rolls,5
2023-07-13,Truffle Parmesan Fries,11
2023-07-13,Spicy Buffalo Wings,4
2023-07-13,Grilled Salmon Quinoa Bowl,8
2023-07-13,Beyond Meat Vegan Burger,25
2023-07-13,Chicken Tikka Masala,13
2023-07-13,Vegan Chocolate Mousse,25
2023-07-13,Classic New York Cheesecake,23
2023-07-13,Green Detox Smoothie,9
2023-07-13,Cold Brew Coffee,12
2023-07-14,Crispy Vegetable Spring Rolls,19
2023-07-14,Truffle Parmesan Fries,15
2023-07-14,Spicy Buffalo Wings,25
2023-07-14,Grilled Salmon Quinoa Bowl,3
2023-07-14,Beyond Meat Vegan Burger,7
2023-07-14,Chicken Tikka Masala,25
2023-07-14,Vegan Chocolate Mousse,14
2023-07-14,Classic New York Cheesecake,2
2023-07-14,Green Detox Smoothie,15
2023-07-14,Cold Brew Coffee,25
2023-07-15,Crispy Vegetable Spring Rolls,3
2023-07-15,Truffle Parmesan Fries,16
2023-07-15,Spicy Buffalo Wings,4
2023-07-15,Grilled Salmon Quinoa Bowl,6
2023-07-15,Beyond Meat Vegan Burger,4
2023-07-15,Chicken Tikka Masala,11
2023-07-15,Vegan Chocolate Mousse,2
2023-07-15,Classic New York Cheesecake,5
2023-07-15,Green Detox Smoothie,23
2023-07-15,Cold Brew Coffee,19
2023-07-16,Crispy Vegetable Spring Rolls,16
2023-07-16,Truffle Parmesan Fries,6
2023-07-16,Spicy Buffalo Wings,9
2023-07-16,Grilled Salmon Quinoa Bowl,8
2023-07-16,Beyond Meat Vegan Burger,20
2023-07-16,Chicken Tikka Masala,23
2023-07-16,Vegan Chocolate Mousse,8
2023-07-16,Classic New York Cheesecake,1
2023-07-16,Green Detox Smoothie,16
2023-07-16,Cold Brew Coffee,18
2023-07-17,Crispy Vegetable Spring Rolls,18
2023-07-17,Truffle Parmesan Fries,9
2023-07-17,Spicy Buffalo Wings,18
2023-07-17,Grilled Salmon Quinoa Bowl,15
2023-07-17,Beyond Meat Vegan Burger,21
2023-07-17,Chicken Tikka Masala,24
2023-07-17,Vegan Chocolate Mousse,7
2023-07-17,Classic New York Cheesecake,23
2023-07-17,Green Detox Smoothie,7
2023-07-17,Cold Brew Coffee,2
2023-07-18,Crispy Vegetable Spring Rolls,13
2023-07-18,Truffle Parmesan Fries,24
2023-07-18,Spicy Buffalo Wings,3
2023-07-18,Grilled Salmon Quinoa Bowl,18
2023-07-18,Beyond Meat Vegan Burger,6
2023-07-18,Chicken Tikka Masala,20
2023-07-18,Vegan Chocolate Mousse,21
2023-07-18,Classic New York Cheesecake,24
2023-07-18,Green Detox Smoothie,18
2023-07-18,Cold Brew Coffee,20
2023-07-19,Crispy Vegetable Spring Rolls,9
2023-07-19,Truffle Parmesan Fries,12
2023-07-19,Spicy Buffalo Wings,3
2023-07-19,Grilled Salmon Quinoa Bowl,18
2023-07-19,Beyond Meat Vegan Burger,5
2023-07-19,Chicken Tikka Masala,12
2023-07-19,Vegan Chocolate Mousse,21
2023-07-19,Classic New York Cheesecake,22
2023-07-19,Green Detox Smoothie,24
2023-07-19,Cold Brew Coffee,25
2023-07-20,Crispy Vegetable Spring Rolls,11
2023-07-20,Truffle Parmesan Fries,11
2023-07-20,Spicy Buffalo Wings,13
2023-07-20,Grilled Salmon Quinoa Bowl,17
2023-07-20,Beyond Meat Vegan Burger,21
2023-07-20,Chicken Tikka Masala,12
2023-07-20,Vegan Chocolate Mousse,13
2023-07-20,Classic New York Cheesecake,23
2023-07-20,Green Detox Smoothie,14
2023-07-20,Cold Brew Coffee,11
2023-07-21,Crispy Vegetable Spring Rolls,14
2023-07-21,Truffle Parmesan Fries,20
2023-07-21,Spicy Buffalo Wings,13
2023-07-21,Grilled Salmon Quinoa Bowl,18
2023-07-21,Beyond Meat Vegan Burger,14
2023-07-21,Chicken Tikka Masala,19
2023-07-21,Vegan Chocolate Mousse,14
2023-07-21,Classic New York Cheesecake,20
2023-07-21,Green Detox Smoothie,0
2023-07-21,Cold Brew Coffee,4
2023-07-22,Crispy Vegetable Spring Rolls,19
2023-07-22,Truffle Parmesan Fries,20
2023-07-22,Spicy Buffalo Wings,24
2023-07-22,Grilled Salmon Quinoa Bowl,4
2023-07-22,Beyond Meat Vegan Burger,2
2023-07-22,Chicken Tikka Masala,9
2023-07-22,Vegan Chocolate Mousse,3
2023-07-22,Classic New York Cheesecake,21
2023-07-22,Green Detox Smoothie,10
2023-07-22,Cold Brew Coffee,1
2023-07-23,Crispy Vegetable Spring Rolls,17
2023-07-23,Truffle Parmesan Fries,9
2023-07-23,Spicy Buffalo Wings,20
2023-07-23,Grilled Salmon Quinoa Bowl,23
2023-07-23,Beyond Meat Vegan Burger,1
2023-07-23,Chicken Tikka Masala,12
2023-07-23,Vegan Chocolate Mousse,7
2023-07-23,Classic New York Cheesecake,15
2023-07-23,Green Detox Smoothie,15
2023-07-23,Cold Brew Coffee,16
2023-07-24,Crispy Vegetable Spring Rolls,14
2023-07-24,Truffle Parmesan Fries,14
2023-07-24,Spicy Buffalo Wings,15
2023-07-24,Grilled Salmon Quinoa Bowl,13
2023-07-24,Beyond Meat Vegan Burger,23
2023-07-24,Chicken Tikka Masala,24
2023-07-24,Vegan Chocolate Mousse,23
2023-07-24,Classic New York Cheesecake,4
2023-07-24,Green Detox Smoothie,22
2023-07-24,Cold Brew Coffee,25
2023-07-25,Crispy Vegetable Spring Rolls,5
2023-07-25,Truffle Parmesan Fries,9
2023-07-25,Spicy Buffalo Wings,25
2023-07-25,Grilled Salmon Quinoa Bowl,5
2023-07-25,Beyond Meat Vegan Burger,17
2023-07-25,Chicken Tikka Masala,2
2023-07-25,Vegan Chocolate Mousse,10
2023-07-25,Classic New York Cheesecake,11
2023-07-25,Green Detox Smoothie,20
2023-07-25,Cold Brew Coffee,23
2023-07-26,Crispy Vegetable Spring Rolls,11
2023-07-26,Truffle Parmesan Fries,11
2023-07-26,Spicy Buffalo Wings,3
2023-07-26,Grilled Salmon Quinoa Bowl,19
2023-07-26,Beyond Meat Vegan Burger,17
2023-07-26,Chicken Tikka Masala,4
2023-07-26,Vegan Chocolate Mousse,16
2023-07-26,Classic New York Cheesecake,5
2023-07-26,Green Detox Smoothie,5
2023-07-26,Cold Brew Coffee,11
2023-07-27,Crispy Vegetable Spring Rolls,1
2023-07-27,Truffle Parmesan Fries,14
2023-07-27,Spicy Buffalo Wings,6
2023-07-27,Grilled Salmon Quinoa Bowl,15
2023-07-27,Beyond Meat Vegan Burger,19
2023-07-27,Chicken Tikka Masala,12
2023-07-27,Vegan Chocolate Mousse,20
2023-07-27,Classic New York Cheesecake,3
2023-07-27,Green Detox Smoothie,19
2023-07-27,Cold Brew Coffee,18
2023-07-28,Crispy Vegetable Spring Rolls,19
2023-07-28,Truffle Parmesan Fries,24
2023-07-28,Spicy Buffalo Wings,21
2023-07-28,Grilled Salmon Quinoa Bowl,24
2023-07-28,Beyond Meat Vegan Burger,19
2023-07-28,Chicken Tikka Masala,22
2023-07-28,Vegan Chocolate Mousse,3
2023-07-28,Classic New York Cheesecake,22
2023-07-28,Green Detox Smoothie,19
2023-07-28,Cold Brew Coffee,17
2023-07-29,Crispy Vegetable Spring Rolls,13
2023-07-29,Truffle Parmesan Fries,22
2023-07-29,Spicy Buffalo Wings,2
2023-07-29,Grilled Salmon Quinoa Bowl,13
2023-07-29,Beyond Meat Vegan Burger,5
2023-07-29,Chicken Tikka Masala,8
2023-07-29,Vegan Chocolate Mousse,16
2023-07-29,Classic New York Cheesecake,13
2023-07-29,Green Detox Smoothie,0
2023-07-29,Cold Brew Coffee,24
2023-07-30,Crispy Vegetable Spring Rolls,10
2023-07-30,Truffle Parmesan Fries,9
2023-07-30,Spicy Buffalo Wings,8
2023-07-30,Grilled Salmon Quinoa Bowl,25
2023-07-30,Beyond Meat Vegan Burger,23
2023-07-30,Chicken Tikka Masala,24
2023-07-30,Vegan Chocolate Mousse,8
2023-07-30,Classic New York Cheesecake,11
2023-07-30,Green Detox Smoothie,16
2023-07-30,Cold Brew Coffee,8
2023-07-31,Crispy Vegetable Spring Rolls,11
2023-07-31,Truffle Parmesan Fries,9
2023-07-31,Spicy Buffalo Wings,25
2023-07-31,Grilled Salmon Quinoa Bowl,12
2023-07-31,Beyond Meat Vegan Burger,21
2023-07-31,Chicken Tikka Masala,22
2023-07-31,Vegan Chocolate Mousse,23
2023-07-31,Classic New York Cheesecake,23
2023-07-31,Green Detox Smoothie,10
2023-07-31,Cold Brew Coffee,23
2023-08-01,Crispy Vegetable Spring Rolls,14
2023-08-01,Truffle Parmesan Fries,3
2023-08-01,Spicy Buffalo Wings,25
2023-08-01,Grilled Salmon Quinoa Bowl,23
2023-08-01,Beyond Meat Vegan Burger,6
2023-08-01,Chicken Tikka Masala,15
2023-08-01,Vegan Chocolate Mousse,19
2023-08-01,Classic New York Cheesecake,12
2023-08-01,Green Detox Smoothie,6
2023-08-01,Cold Brew Coffee,24
2023-08-02,Crispy Vegetable Spring Rolls,16
2023-08-02,Truffle Parmesan Fries,12
2023-08-02,Spicy Buffalo Wings,0
2023-08-02,Grilled Salmon Quinoa Bowl,20
2023-08-02,Beyond Meat Vegan Burger,24
2023-08-02,Chicken Tikka Masala,22
2023-08-02,Vegan Chocolate Mousse,21
2023-08-02,Classic New York Cheesecake,12
2023-08-02,Green Detox Smoothie,2
2023-08-02,Cold Brew Coffee,4
2023-08-03,Crispy Vegetable Spring Rolls,20
2023-08-03,Truffle Parmesan Fries,20
2023-08-03,Spicy Buffalo Wings,15
2023-08-03,Grilled Salmon Quinoa Bowl,21
2023-08-03,Beyond Meat Vegan Burger,23
2023-08-03,Chicken Tikka Masala,7
2023-08-03,Vegan Chocolate Mousse,7
2023-08-03,Classic New York Cheesecake,20
2023-08-03,Green Detox Smoothie,18
2023-08-03,Cold Brew Coffee,2
2023-08-04,Crispy Vegetable Spring Rolls,3
2023-08-04,Truffle Parmesan Fries,21
2023-08-04,Spicy Buffalo Wings,23
2023-08-04,Grilled Salmon Quinoa Bowl,3
2023-08-04,Beyond Meat Vegan Burger,1
2023-08-04,Chicken Tikka Masala,21
2023-08-04,Vegan Chocolate Mousse,24
2023-08-04,Classic New York Cheesecake,21
2023-08-04,Green Detox Smoothie,8
2023-08-04,Cold Brew Coffee,15
2023-08-05,Crispy Vegetable Spring Rolls,12
2023-08-05,Truffle Parmesan Fries,11
2023-08-05,Spicy Buffalo Wings,23
2023-08-05,Grilled Salmon Quinoa Bowl,10
2023-08-05,Beyond Meat Vegan Burger,0
2023-08-05,Chicken Tikka Masala,6
2023-08-05,Vegan Chocolate Mousse,11
2023-08-05,Classic New York Cheesecake,16
2023-08-05,Green Detox Smoothie,5
2023-08-05,Cold Brew Coffee,13
2023-08-06,Crispy Vegetable Spring Rolls,10
2023-08-06,Truffle Parmesan Fries,20
2023-08-06,Spicy Buffalo Wings,7
2023-08-06,Grilled Salmon Quinoa Bowl,18
2023-08-06,Beyond Meat Vegan Burger,25
2023-08-06,Chicken Tikka Masala,18
2023-08-06,Vegan Chocolate Mousse,22
2023-08-06,Classic New York Cheesecake,2
2023-08-06,Green Detox Smoothie,14
2023-08-06,Cold Brew Coffee,12
2023-08-07,Crispy Vegetable Spring Rolls,6
2023-08-07,Truffle Parmesan Fries,16
2023-08-07,Spicy Buffalo Wings,13
2023-08-07,Grilled Salmon Quinoa Bowl,19
2023-08-07,Beyond Meat Vegan Burger,15
2023-08-07,Chicken Tikka Masala,9
2023-08-07,Vegan Chocolate Mousse,1
2023-08-07,Classic New York Cheesecake,22
2023-08-07,Green Detox Smoothie,5
2023-08-07,Cold Brew Coffee,8
2023-08-08,Crispy Vegetable Spring Rolls,15
